PZ7180000020811_DVU	GO:0003824	GJ12748 [Drosophila virilis]
PZ7180000000003_VE	GO:0008270	aminopeptidase n
PZ7180000000003_VE	GO:0004177	aminopeptidase n
PZ7180000000001_VF	GO:0030529	ribosomal protein l7
PZ698_VF	GO:0002119	ribosomal protein l7e
PZ698_VF	GO:0030528	ribosomal protein l7e
PZ698_VF	GO:0003735	ribosomal protein l7e
PZ698_VF	GO:0005515	ribosomal protein l7e
PZ698_VF	GO:0040010	ribosomal protein l7e
PZ698_VF	GO:0000003	ribosomal protein l7e
PZ698_VF	GO:0009792	ribosomal protein l7e
PZ698_VF	GO:0015934	ribosomal protein l7e
PZ698_VF	GO:0006508	ribosomal protein l7e
PZ698_VF	GO:0006412	ribosomal protein l7e
PZ7180000000004_VG	GO:0000785	translation initiation factor 2 gamma subunit
PZ7180000000004_VG	GO:0016568	translation initiation factor 2 gamma subunit
PZ7180000000004_VG	GO:0005525	translation initiation factor 2 gamma subunit
PZ7180000000004_VG	GO:0006333	translation initiation factor 2 gamma subunit
PZ7180000000004_VG	GO:0003682	translation initiation factor 2 gamma subunit
PZ7180000000004_VG	GO:0018024	translation initiation factor 2 gamma subunit
PZ7180000000004_VG	GO:0003743	translation initiation factor 2 gamma subunit
PZ7180000000004_VG	GO:0005634	translation initiation factor 2 gamma subunit
PZ7180000000004_VG	GO:0008270	translation initiation factor 2 gamma subunit
PZ7180000000004_VG	GO:0003924	translation initiation factor 2 gamma subunit
PZ7180000000005_VG	GO:0006413	translation initiation factor 2 gamma subunit
PZ7180000000005_VG	GO:0008270	translation initiation factor 2 gamma subunit
PZ7180000000005_VG	GO:0030702	translation initiation factor 2 gamma subunit
PZ7180000000005_VG	GO:0051567	translation initiation factor 2 gamma subunit
PZ7180000000005_VG	GO:0046974	translation initiation factor 2 gamma subunit
PZ7180000000005_VG	GO:0005525	translation initiation factor 2 gamma subunit
PZ7180000000005_VG	GO:0003743	translation initiation factor 2 gamma subunit
PZ7180000000005_VG	GO:0005829	translation initiation factor 2 gamma subunit
PZ7180000000005_VG	GO:0006306	translation initiation factor 2 gamma subunit
PZ7180000000005_VG	GO:0000775	translation initiation factor 2 gamma subunit
PZ7180000000005_VG	GO:0000792	translation initiation factor 2 gamma subunit
PZ7180000000005_VG	GO:0031507	translation initiation factor 2 gamma subunit
PZ7180000000005_VG	GO:0005850	translation initiation factor 2 gamma subunit
PZ7180000000005_VG	GO:0048477	translation initiation factor 2 gamma subunit
PZ7180000000005_VG	GO:0000049	translation initiation factor 2 gamma subunit
PZ7180000000005_VG	GO:0003682	translation initiation factor 2 gamma subunit
PZ7180000000005_VG	GO:0003924	translation initiation factor 2 gamma subunit
PZ7180000000005_VG	GO:0005634	translation initiation factor 2 gamma subunit
PZ7180000000005_VG	GO:0006348	translation initiation factor 2 gamma subunit
PZ7180000000003_VG	GO:0000785	translation initiation factor 2 gamma subunit
PZ7180000000003_VG	GO:0016568	translation initiation factor 2 gamma subunit
PZ7180000000003_VG	GO:0005525	translation initiation factor 2 gamma subunit
PZ7180000000003_VG	GO:0006333	translation initiation factor 2 gamma subunit
PZ7180000000003_VG	GO:0003682	translation initiation factor 2 gamma subunit
PZ7180000000003_VG	GO:0018024	translation initiation factor 2 gamma subunit
PZ7180000000003_VG	GO:0003743	translation initiation factor 2 gamma subunit
PZ7180000000003_VG	GO:0005634	translation initiation factor 2 gamma subunit
PZ7180000000003_VG	GO:0008270	translation initiation factor 2 gamma subunit
PZ7180000000003_VG	GO:0003924	translation initiation factor 2 gamma subunit
PZ7180000000002_VH	GO:0005840	mitochondrial ribosomal
PZ7180000000002_VH	GO:0003735	mitochondrial ribosomal
PZ7180000000002_VH	GO:0006412	mitochondrial ribosomal
PZ7180000000003_VH	GO:0000022	ribosomal protein s16
PZ7180000000003_VH	GO:0003735	ribosomal protein s16
PZ7180000000003_VH	GO:0005811	ribosomal protein s16
PZ7180000000003_VH	GO:0022627	ribosomal protein s16
PZ7180000000003_VH	GO:0006412	ribosomal protein s16
PZ7180000000003_VI	GO:0007417	hemicentin 1
PZ7180000000003_VI	GO:0044459	hemicentin 1
PZ7180000000003_VI	GO:0048812	hemicentin 1
PZ7180000000003_VI	GO:0048513	hemicentin 1
PZ7180000000003_VI	GO:0065007	hemicentin 1
PZ7180000000002_VK	GO:0004175	ubiquitin carboxyl-terminal hydrolase isozyme l5
PZ7180000000002_VK	GO:0016579	ubiquitin carboxyl-terminal hydrolase isozyme l5
PZ7180000000002_VK	GO:0005838	ubiquitin carboxyl-terminal hydrolase isozyme l5
PZ7180000000002_VK	GO:0006511	ubiquitin carboxyl-terminal hydrolase isozyme l5
PZ7180000000002_VK	GO:0004221	ubiquitin carboxyl-terminal hydrolase isozyme l5
PZ7180000000003_VK	GO:0005622	ubiquitin c-terminal hydrolase x4
PZ7180000000003_VK	GO:0006511	ubiquitin c-terminal hydrolase x4
PZ7180000000003_VK	GO:0004221	ubiquitin c-terminal hydrolase x4
PZ7180000000004_YF	GO:0046872	nhl repeat-containing
PZ7180000000005_YF	GO:0046872	tripartite motif protein
PZ7180000000001_YG	GO:0016301	protein kinase c inhibitor
PZ7180000000001_YH	GO:0003746	elongation factor 1 delta
PZ7180000000001_YH	GO:0005853	elongation factor 1 delta
PZ7180000000001_YH	GO:0006414	elongation factor 1 delta
PZ549_YH	GO:0005085	elongation factor 1 delta
PZ549_YH	GO:0003746	elongation factor 1 delta
PZ549_YH	GO:0005853	elongation factor 1 delta
PZ549_YH	GO:0006414	elongation factor 1 delta
PZ7180000000002_YI	GO:0006631	estradiol 17 beta-dehydrogenase
PZ7180000000002_YI	GO:0005488	estradiol 17 beta-dehydrogenase
PZ7180000000002_YI	GO:0005777	estradiol 17 beta-dehydrogenase
PZ7180000000002_YI	GO:0030283	estradiol 17 beta-dehydrogenase
PZ7180000000003_YI	GO:0008152	estradiol 17 beta-dehydrogenase
PZ7180000000003_YI	GO:0003824	estradiol 17 beta-dehydrogenase
PZ7180000000002_YJ	GO:0005829	26s protease regulatory subunit 7
PZ7180000000002_YJ	GO:0051436	26s protease regulatory subunit 7
PZ7180000000002_YJ	GO:0004175	26s protease regulatory subunit 7
PZ7180000000002_YJ	GO:0008540	26s protease regulatory subunit 7
PZ7180000000002_YJ	GO:0031145	26s protease regulatory subunit 7
PZ7180000000002_YJ	GO:0005524	26s protease regulatory subunit 7
PZ7180000000002_YJ	GO:0016887	26s protease regulatory subunit 7
PZ7180000000002_YJ	GO:0051437	26s protease regulatory subunit 7
PZ7180000000002_YJ	GO:0005515	26s protease regulatory subunit 7
PZ7180000000002_YJ	GO:0016998	26s protease regulatory subunit 7
PZ7180000000002_YJ	GO:0044419	26s protease regulatory subunit 7
PZ7180000000002_YJ	GO:0005634	26s protease regulatory subunit 7
PZ7180000000003_YJ	GO:0005524	atpase family aaa domain-containing protein 3
PZ7180000000003_YJ	GO:0008233	atpase family aaa domain-containing protein 3
PZ7180000000003_YJ	GO:0017111	atpase family aaa domain-containing protein 3
PZ7180000000002_YK	GO:0008134	programmed cell death 11
PZ7180000000002_YK	GO:0005634	programmed cell death 11
PZ7180000000002_YK	GO:0005829	programmed cell death 11
PZ7180000000003_YK	GO:0005682	pre-mrna splicing factor
PZ7180000000003_YK	GO:0005488	pre-mrna splicing factor
PZ7180000000003_YK	GO:0000381	pre-mrna splicing factor
PZ7180000000003_YK	GO:0031202	pre-mrna splicing factor
PZ7180000000002_YL	GO:0004252	caseinolytic atp- proteolytic subunit homolog ( coli)
PZ7180000000002_YL	GO:0005515	caseinolytic atp- proteolytic subunit homolog ( coli)
PZ7180000000002_YL	GO:0006508	caseinolytic atp- proteolytic subunit homolog ( coli)
PZ7180000000002_YL	GO:0005739	caseinolytic atp- proteolytic subunit homolog ( coli)
PZ7180000000003_YL	GO:0004252	caseinolytic atp- proteolytic subunit homolog ( coli)
PZ7180000000003_YL	GO:0005515	caseinolytic atp- proteolytic subunit homolog ( coli)
PZ7180000000003_YL	GO:0006508	caseinolytic atp- proteolytic subunit homolog ( coli)
PZ7180000000002_YN	GO:0001654	homeobox protein
PZ7180000000002_YN	GO:0006357	homeobox protein
PZ7180000000002_YN	GO:0000060	homeobox protein
PZ7180000000002_YN	GO:0007420	homeobox protein
PZ7180000000002_YN	GO:0005667	homeobox protein
PZ7180000000002_YN	GO:0043565	homeobox protein
PZ7180000000002_YN	GO:0007422	homeobox protein
PZ7180000000002_YN	GO:0005515	homeobox protein
PZ7180000000002_YN	GO:0003700	homeobox protein
PZ7180000000002_YN	GO:0007432	homeobox protein
PZ7180000000002_YN	GO:0003704	homeobox protein
PZ7180000000002_YN	GO:0007479	homeobox protein
PZ7180000000002_YN	GO:0007438	homeobox protein
PZ7180000000003_YN	GO:0001654	isoform a
PZ7180000000003_YN	GO:0006357	isoform a
PZ7180000000003_YN	GO:0000060	isoform a
PZ7180000000003_YN	GO:0007420	isoform a
PZ7180000000003_YN	GO:0005667	isoform a
PZ7180000000003_YN	GO:0043565	isoform a
PZ7180000000003_YN	GO:0007422	isoform a
PZ7180000000003_YN	GO:0005515	isoform a
PZ7180000000003_YN	GO:0003700	isoform a
PZ7180000000003_YN	GO:0007432	isoform a
PZ7180000000003_YN	GO:0003704	isoform a
PZ7180000000003_YN	GO:0007479	isoform a
PZ7180000000003_YN	GO:0007438	isoform a
PZ7180000000001_YO	GO:0005488	galactose soluble 4
PZ7180000000003_YP	GO:0031672	myofilin variant a
PZ7180000000003_YQ	GO:0005622	bromodomain-containing protein
PZ7180000000003_YQ	GO:0034960	bromodomain-containing protein
PZ7180000000003_YQ	GO:0003677	bromodomain-containing protein
PZ7180000000003_YQ	GO:0006139	bromodomain-containing protein
PZ7180000000003_YR	GO:0007265	ral
PZ7180000000003_YR	GO:0046329	ral
PZ7180000000003_YR	GO:0007391	ral
PZ7180000000003_YR	GO:0005622	ral
PZ7180000000003_YR	GO:0031532	ral
PZ7180000000003_YR	GO:0006935	ral
PZ7180000000003_YR	GO:0045087	ral
PZ7180000000003_YR	GO:0004767	ral
PZ7180000000003_YR	GO:0051491	ral
PZ7180000000003_YR	GO:0005515	ral
PZ7180000000003_YR	GO:0003924	ral
PZ7180000000003_YR	GO:0044419	ral
PZ7180000000003_YR	GO:0005525	ral
PZ7180000000003_YR	GO:0005886	ral
PZ7180000000002_YR	GO:0005622	ras oncogene
PZ7180000000002_YR	GO:0005525	ras oncogene
PZ7180000000002_YR	GO:0007264	ras oncogene
PZ7180000000002_YT	GO:0035003	veli cg7662-pa
PZ7180000000002_YT	GO:0045211	veli cg7662-pa
PZ7180000000002_YT	GO:0005515	veli cg7662-pa
PZ7180000000003_YT	GO:0016324	pdz domain protein
PZ7180000000003_YT	GO:0005912	pdz domain protein
PZ7180000000002_YU	GO:0045454	protein disulfide-isomerase like protein erp57
PZ7180000000002_YU	GO:0005783	protein disulfide-isomerase like protein erp57
PZ7180000000002_YU	GO:0016853	protein disulfide-isomerase like protein erp57
PZ7180000000002_YV	GO:0003899	rna polymerase ii 140kd subunit
PZ7180000000002_YV	GO:0005665	rna polymerase ii 140kd subunit
PZ7180000000002_YV	GO:0003677	rna polymerase ii 140kd subunit
PZ7180000000002_YV	GO:0032549	rna polymerase ii 140kd subunit
PZ7180000000002_YV	GO:0006366	rna polymerase ii 140kd subunit
PZ7180000000003_YV	GO:0003899	dna-directed rna polymerase i 135 kda polypeptide
PZ7180000000003_YV	GO:0003677	dna-directed rna polymerase i 135 kda polypeptide
PZ7180000000003_YV	GO:0005736	dna-directed rna polymerase i 135 kda polypeptide
PZ7180000000003_YV	GO:0006360	dna-directed rna polymerase i 135 kda polypeptide
PZ7180000000003_YV	GO:0032549	dna-directed rna polymerase i 135 kda polypeptide
PZ7180000000004_YX	GO:0019166	mitochondrial trans-2-enoyl- reductase
PZ7180000000004_YX	GO:0005488	mitochondrial trans-2-enoyl- reductase
PZ7180000000004_YX	GO:0008152	mitochondrial trans-2-enoyl- reductase
PZ7180000000004_YX	GO:0005739	mitochondrial trans-2-enoyl- reductase
PZ7180000000005_YY	GO:0005634	transcription factor btf3
PZ7180000000005_YY	GO:0003700	transcription factor btf3
PZ7180000000003_YY	GO:0005634	transcription factor btf3
PZ7180000000003_YY	GO:0003700	transcription factor btf3
PZ7180000000004_YY	GO:0007317	transcription factor btf3
PZ7180000000004_YY	GO:0003700	transcription factor btf3
PZ7180000000004_YY	GO:0005854	transcription factor btf3
PZ7180000000004_YY	GO:0005634	transcription factor btf3
PZ7180000020605_YZ	GO:0005975	methylenetetrahydrofolate dehydrogenase
PZ7180000020605_YZ	GO:0004487	methylenetetrahydrofolate dehydrogenase
PZ7180000020605_YZ	GO:0004488	methylenetetrahydrofolate dehydrogenase
PZ7180000020605_YZ	GO:0009256	methylenetetrahydrofolate dehydrogenase
PZ7180000020605_YZ	GO:0004477	methylenetetrahydrofolate dehydrogenase
PZ7180000020605_YZ	GO:0000287	methylenetetrahydrofolate dehydrogenase
PZ7180000020605_YZ	GO:0009396	methylenetetrahydrofolate dehydrogenase
PZ7180000020605_YZ	GO:0005739	methylenetetrahydrofolate dehydrogenase
PZ7180000034514_YZ	GO:0005975	methylenetetrahydrofolate dehydrogenase
PZ7180000034514_YZ	GO:0004487	methylenetetrahydrofolate dehydrogenase
PZ7180000034514_YZ	GO:0004488	methylenetetrahydrofolate dehydrogenase
PZ7180000034514_YZ	GO:0009256	methylenetetrahydrofolate dehydrogenase
PZ7180000034514_YZ	GO:0004477	methylenetetrahydrofolate dehydrogenase
PZ7180000034514_YZ	GO:0000287	methylenetetrahydrofolate dehydrogenase
PZ7180000034514_YZ	GO:0009396	methylenetetrahydrofolate dehydrogenase
PZ7180000034514_YZ	GO:0005739	methylenetetrahydrofolate dehydrogenase
PZ7180000034515_YZ	GO:0005975	methylenetetrahydrofolate dehydrogenase
PZ7180000034515_YZ	GO:0004487	methylenetetrahydrofolate dehydrogenase
PZ7180000034515_YZ	GO:0004488	methylenetetrahydrofolate dehydrogenase
PZ7180000034515_YZ	GO:0009256	methylenetetrahydrofolate dehydrogenase
PZ7180000034515_YZ	GO:0004477	methylenetetrahydrofolate dehydrogenase
PZ7180000034515_YZ	GO:0000287	methylenetetrahydrofolate dehydrogenase
PZ7180000034515_YZ	GO:0009396	methylenetetrahydrofolate dehydrogenase
PZ7180000034515_YZ	GO:0005739	methylenetetrahydrofolate dehydrogenase
PZ7180000033886_YZ	GO:0009086	methylenetetrahydrofolate dehydrogenase methenyltetrahydrofolate cyclohydrolase
PZ7180000033886_YZ	GO:0006164	methylenetetrahydrofolate dehydrogenase methenyltetrahydrofolate cyclohydrolase
PZ7180000033886_YZ	GO:0005739	methylenetetrahydrofolate dehydrogenase methenyltetrahydrofolate cyclohydrolase
PZ7180000033886_YZ	GO:0004487	methylenetetrahydrofolate dehydrogenase methenyltetrahydrofolate cyclohydrolase
PZ7180000033886_YZ	GO:0000105	methylenetetrahydrofolate dehydrogenase methenyltetrahydrofolate cyclohydrolase
PZ7180000033886_YZ	GO:0004488	methylenetetrahydrofolate dehydrogenase methenyltetrahydrofolate cyclohydrolase
PZ7180000033886_YZ	GO:0055114	methylenetetrahydrofolate dehydrogenase methenyltetrahydrofolate cyclohydrolase
PZ7180000033886_YZ	GO:0005975	methylenetetrahydrofolate dehydrogenase methenyltetrahydrofolate cyclohydrolase
PZ7180000033886_YZ	GO:0004477	methylenetetrahydrofolate dehydrogenase methenyltetrahydrofolate cyclohydrolase
PZ7180000033886_YZ	GO:0006730	methylenetetrahydrofolate dehydrogenase methenyltetrahydrofolate cyclohydrolase
PZ7180000033886_YZ	GO:0000287	methylenetetrahydrofolate dehydrogenase methenyltetrahydrofolate cyclohydrolase
PZ7180000033886_YZ	GO:0009396	methylenetetrahydrofolate dehydrogenase methenyltetrahydrofolate cyclohydrolase
PZ7180000033886_YZ	GO:0009256	methylenetetrahydrofolate dehydrogenase methenyltetrahydrofolate cyclohydrolase
PZ7180000029051_ZA	GO:0007419	muscle segment homeodomain protein
PZ7180000029051_ZA	GO:0006355	muscle segment homeodomain protein
PZ7180000029051_ZA	GO:0007450	muscle segment homeodomain protein
PZ7180000029051_ZA	GO:0007420	muscle segment homeodomain protein
PZ7180000029051_ZA	GO:0007476	muscle segment homeodomain protein
PZ7180000029051_ZA	GO:0035222	muscle segment homeodomain protein
PZ7180000029051_ZA	GO:0043565	muscle segment homeodomain protein
PZ7180000029051_ZA	GO:0021782	muscle segment homeodomain protein
PZ7180000029051_ZA	GO:0007517	muscle segment homeodomain protein
PZ7180000029051_ZA	GO:0003700	muscle segment homeodomain protein
PZ7180000029051_ZA	GO:0007400	muscle segment homeodomain protein
PZ7180000029051_ZA	GO:0007398	muscle segment homeodomain protein
PZ7180000029051_ZA	GO:0042659	muscle segment homeodomain protein
PZ7180000029051_ZA	GO:0035309	muscle segment homeodomain protein
PZ7180000029051_ZA	GO:0005634	muscle segment homeodomain protein
PZ7180000030373_ZA	GO:0043565	hematopoietically expressed homeobox
PZ7180000030373_ZA	GO:0003700	hematopoietically expressed homeobox
PZ7180000030373_ZA	GO:0005634	hematopoietically expressed homeobox
PZ7180000030373_ZA	GO:0006355	hematopoietically expressed homeobox
PZ7180000037796_ZB	GO:0005737	methionine-trna synthetase
PZ7180000037796_ZB	GO:0006431	methionine-trna synthetase
PZ7180000037796_ZB	GO:0005524	methionine-trna synthetase
PZ7180000037796_ZB	GO:0004825	methionine-trna synthetase
PZ7180000027904_AGT	GO:0019811	arylalkylamine n-acetyltransferase
PZ7180000027904_AGT	GO:0015872	arylalkylamine n-acetyltransferase
PZ7180000027904_AGT	GO:0042745	arylalkylamine n-acetyltransferase
PZ7180000027904_AGT	GO:0004059	arylalkylamine n-acetyltransferase
PZ7180000027904_AGT	GO:0042402	arylalkylamine n-acetyltransferase
PZ7180000027904_AGT	GO:0004060	arylalkylamine n-acetyltransferase
PZ7180000027904_AGT	GO:0065007	arylalkylamine n-acetyltransferase
PZ7180000027904_AGT	GO:0005329	arylalkylamine n-acetyltransferase
PZ7180000027904_AGT	GO:0006584	arylalkylamine n-acetyltransferase
PZ7180000032295_AGU	GO:0016763	purine nucleoside
PZ7180000032295_AGU	GO:0006139	purine nucleoside
PZ7180000019196_AGU	GO:0016763	purine nucleoside phosphorylase
PZ7180000019196_AGU	GO:0006139	purine nucleoside phosphorylase
PZ817147_AGU	GO:0004731	purine nucleoside phosphorylase
PZ817147_AGU	GO:0009116	purine nucleoside phosphorylase
PZ7180000034807_AGY	GO:0005737	scramblase isoform b
PZ7180000034807_AGY	GO:0004812	scramblase isoform b
PZ7180000034807_AGY	GO:0017128	scramblase isoform b
PZ7180000034807_AGY	GO:0007268	scramblase isoform b
PZ7180000034807_AGY	GO:0005524	scramblase isoform b
PZ7180000034807_AGY	GO:0006418	scramblase isoform b
PZ7180000036276_AGZ	GO:0016192	centromere kinetochore protein zw10
PZ7180000036276_AGZ	GO:0005488	centromere kinetochore protein zw10
PZ7180000036276_AGZ	GO:0007067	centromere kinetochore protein zw10
PZ7180000036276_AGZ	GO:0005819	centromere kinetochore protein zw10
PZ7180000036276_AGZ	GO:0005783	centromere kinetochore protein zw10
PZ7180000036276_AGZ	GO:0007346	centromere kinetochore protein zw10
PZ7180000035260_AHC	GO:0016810	vnnl2_drome ame: full=vanin-like protein 2 flags: precursor
PZ7180000022906_AHD	GO:0016020	ecto-nox disulfide-thiol exchanger 2
PZ7180000022906_AHD	GO:0044424	ecto-nox disulfide-thiol exchanger 2
PZ7180000026586_AHD	GO:0005737	ecto-nox disulfide-thiol exchanger 2
PZ7180000026586_AHD	GO:0005856	ecto-nox disulfide-thiol exchanger 2
PZ7180000026586_AHD	GO:0007624	ecto-nox disulfide-thiol exchanger 2
PZ7180000026586_AHD	GO:0009897	ecto-nox disulfide-thiol exchanger 2
PZ7180000026586_AHD	GO:0005634	ecto-nox disulfide-thiol exchanger 2
PZ7180000026586_AHD	GO:0015035	ecto-nox disulfide-thiol exchanger 2
PZ7180000035461_AHE	GO:0045454	thioredoxin-like protein
PZ7180000035461_AHE	GO:0044237	thioredoxin-like protein
PZ7180000035461_AHE	GO:0015036	thioredoxin-like protein
PZ7180000025952_AHG	GO:0003735	ribosomal protein s14
PZ7180000025952_AHG	GO:0005811	ribosomal protein s14
PZ7180000025952_AHG	GO:0022627	ribosomal protein s14
PZ7180000025952_AHG	GO:0006412	ribosomal protein s14
PZ603695_AHG	GO:0003735	40s ribosomal protein s14
PZ603695_AHG	GO:0005811	40s ribosomal protein s14
PZ603695_AHG	GO:0022627	40s ribosomal protein s14
PZ603695_AHG	GO:0006412	40s ribosomal protein s14
PZ7180000025925_AHJ	GO:0005890	sodium potassium-dependent atpase beta-2 subunit
PZ7180000025925_AHJ	GO:0005391	sodium potassium-dependent atpase beta-2 subunit
PZ7180000025925_AHJ	GO:0005918	sodium potassium-dependent atpase beta-2 subunit
PZ7180000025925_AHJ	GO:0015672	sodium potassium-dependent atpase beta-2 subunit
PZ7180000025925_AHJ	GO:0014045	sodium potassium-dependent atpase beta-2 subunit
PZ7180000025925_AHJ	GO:0019991	sodium potassium-dependent atpase beta-2 subunit
